line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
10, intermediate, beginner,W,B,Y,R,W,W,Y,O,G,R,G,W,W,G,B,G,R,O,G,R,W,O,R,G,O,O,Y,R,G,R,B,O,G,Y,B,B,R,W,B,Y,Y,Y,W,Y,B,B,O,O,W,B,Y,G,R,O
10, intermediate, beginner,W,B,O,R,W,Y,Y,O,O,R,G,Y,W,G,W,G,R,G,W,G,Y,R,R,O,G,O,O,R,G,R,B,O,G,Y,B,B,R,W,W,Y,Y,B,W,Y,O,B,O,B,W,B,Y,G,R,B
10, intermediate, beginner,Y,R,W,O,W,B,O,Y,O,G,R,W,W,G,W,G,R,G,G,G,Y,R,R,O,B,O,O,R,G,R,B,O,G,Y,B,Y,R,W,W,Y,Y,B,W,Y,O,B,O,B,W,B,Y,B,G,R
10, intermediate, beginner,Y,R,W,O,W,W,O,Y,G,G,R,W,W,G,B,G,R,O,B,R,G,O,R,G,O,O,Y,R,G,R,B,O,G,Y,B,Y,R,W,B,Y,Y,Y,W,Y,R,B,O,W,W,B,B,B,G,O
10, intermediate, beginner,Y,R,W,O,W,W,B,W,R,O,R,G,B,G,W,W,R,G,B,R,G,O,R,G,Y,B,Y,R,G,R,B,O,G,O,O,Y,G,Y,O,Y,Y,Y,W,Y,R,B,O,W,W,B,B,B,G,O
10, intermediate, beginner,Y,R,W,O,W,W,B,W,R,O,R,G,B,G,W,Y,G,G,B,R,B,O,R,O,Y,B,W,W,G,R,R,O,G,G,O,Y,O,Y,R,Y,Y,Y,G,Y,W,O,B,R,W,B,B,B,G,O
10, intermediate, beginner,Y,R,R,O,W,Y,B,W,W,O,R,R,B,G,B,Y,G,O,W,B,Y,O,R,O,B,R,B,W,G,R,R,O,G,G,O,Y,O,Y,W,Y,Y,W,G,Y,R,O,B,G,W,B,W,B,G,G
10, intermediate, beginner,W,W,B,Y,W,O,R,R,Y,G,G,B,B,G,B,Y,G,O,Y,B,Y,G,R,O,R,R,B,W,G,B,R,O,O,G,O,W,O,Y,W,Y,Y,W,G,Y,R,O,B,G,W,B,W,R,R,O
10, intermediate, beginner,O,W,B,Y,W,O,G,R,Y,O,G,B,W,G,B,R,G,O,Y,B,Y,G,R,O,R,R,B,W,O,G,O,O,R,B,G,W,W,Y,W,Y,Y,W,R,Y,R,G,B,G,B,B,W,Y,R,O
10, intermediate, beginner,Y,R,G,O,W,Y,B,W,O,O,R,Y,W,G,B,R,G,O,W,B,Y,R,R,O,G,R,B,W,O,R,O,O,G,B,G,Y,W,Y,W,Y,Y,W,R,Y,R,G,B,G,B,B,W,B,G,O
10, checkpoint, beginner,Y,R,W,O,W,W,B,W,R,O,R,G,W,G,W,R,G,O,B,R,G,O,R,R,Y,B,W,W,O,R,O,O,G,B,G,Y,W,Y,G,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,B,G,O
10, intermediate, beginner,B,O,Y,W,W,R,R,W,W,Y,O,B,W,G,W,R,G,O,B,R,G,G,R,R,O,B,W,W,O,O,O,O,R,B,G,G,W,Y,G,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,Y,G,R
10, intermediate, beginner,B,O,Y,W,W,R,O,B,W,B,W,O,O,G,G,Y,W,R,B,R,G,G,R,R,G,Y,W,W,O,O,O,O,R,R,W,W,G,G,B,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,Y,G,R
10, intermediate, beginner,W,B,O,R,W,W,Y,O,B,R,G,Y,O,G,G,Y,W,R,W,R,G,R,R,R,O,Y,W,W,O,G,O,O,G,R,W,B,G,G,B,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,O,W,B
10, intermediate, beginner,W,B,O,R,W,W,R,W,B,Y,O,R,W,G,G,R,G,Y,W,R,G,R,R,R,Y,O,B,W,O,G,O,O,G,B,G,G,W,Y,O,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,O,W,B
10, intermediate, beginner,O,W,B,B,W,W,W,R,R,G,G,G,W,G,G,R,G,Y,R,R,G,O,R,R,Y,O,B,W,O,B,O,O,W,B,G,O,W,Y,O,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,W,R,Y
10, intermediate, beginner,O,W,B,B,W,W,B,G,O,R,W,G,G,G,G,Y,G,G,R,R,G,O,R,R,W,R,R,W,O,B,O,O,W,O,Y,W,B,O,Y,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,W,R,Y
10, intermediate, beginner,O,W,Y,B,W,B,B,G,Y,R,W,B,G,G,W,Y,G,O,G,R,R,R,R,R,R,O,W,W,O,B,O,O,W,O,Y,W,B,O,G,Y,Y,G,R,Y,G,G,B,Y,B,B,Y,W,R,O
10, intermediate, beginner,O,W,Y,B,W,B,R,O,W,B,W,O,W,G,G,R,G,Y,G,R,R,R,R,R,G,O,B,W,O,B,O,O,W,B,G,Y,W,Y,O,Y,Y,G,R,Y,G,G,B,Y,B,B,Y,W,R,O
10, intermediate, beginner,O,W,O,B,W,G,R,O,Y,B,W,O,W,G,G,R,G,G,G,R,G,O,R,R,B,R,R,W,O,B,O,O,W,B,G,Y,W,Y,Y,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,W,R,W
10, intermediate, beginner,R,B,O,O,W,W,Y,G,O,B,O,G,W,G,G,R,G,G,W,R,G,R,R,R,W,R,R,W,O,B,O,O,W,B,G,O,W,Y,Y,Y,Y,Y,R,Y,O,G,B,Y,B,B,B,Y,W,B
10, intermediate, beginner,W,R,G,O,W,W,Y,G,O,B,O,G,W,G,G,R,G,G,O,Y,R,R,R,R,W,R,R,R,B,O,O,O,W,B,G,O,W,Y,Y,Y,Y,Y,B,O,W,Y,B,G,W,B,B,B,B,Y
10, intermediate, beginner,G,W,O,R,W,G,W,O,Y,O,W,O,W,G,G,R,G,G,G,Y,R,O,R,R,B,R,R,R,B,Y,O,O,B,B,G,B,W,Y,Y,Y,Y,Y,B,O,W,Y,B,G,W,B,B,O,R,W
10, intermediate, beginner,R,B,Y,R,W,G,W,O,Y,O,W,O,W,G,G,R,G,G,G,W,O,O,R,R,B,R,R,W,O,B,O,O,B,B,G,B,W,Y,Y,Y,Y,Y,R,Y,G,G,B,W,B,B,R,Y,W,O
10, intermediate, beginner,Y,O,W,G,W,R,Y,B,R,O,W,Y,W,G,G,R,G,G,B,W,O,B,R,R,B,R,R,W,O,B,O,O,O,B,G,G,W,Y,Y,Y,Y,Y,R,Y,G,G,B,W,B,B,R,O,W,O
10, intermediate, beginner,B,W,O,G,W,R,Y,B,R,O,W,Y,W,G,G,R,G,G,G,Y,R,B,R,R,B,R,R,Y,O,W,O,O,O,B,G,G,W,Y,Y,Y,Y,Y,B,O,W,O,B,G,W,B,B,O,R,W
10, intermediate, beginner,O,R,R,W,W,B,B,G,Y,W,O,G,W,G,G,R,G,G,Y,Y,R,W,R,R,O,R,R,Y,O,W,O,O,R,B,G,O,W,Y,Y,Y,Y,Y,B,O,W,O,B,G,W,B,B,G,B,B
10, intermediate, beginner,Y,O,W,W,W,B,B,G,Y,W,O,G,W,G,G,R,G,G,O,R,R,W,R,R,O,R,R,W,O,B,O,O,R,B,G,O,W,Y,Y,Y,Y,Y,R,Y,Y,G,B,B,B,B,B,O,W,G
10, intermediate, beginner,W,O,W,Y,W,B,R,G,Y,G,O,G,B,G,G,O,G,G,O,R,R,W,R,R,O,R,R,O,G,B,R,O,O,B,O,W,Y,Y,Y,W,Y,Y,B,Y,Y,W,B,B,W,B,B,R,W,G
10, intermediate, beginner,R,Y,W,G,W,O,Y,B,W,O,W,O,B,G,G,O,G,G,R,R,R,W,R,R,G,R,R,O,G,G,R,O,O,B,O,G,Y,Y,Y,W,Y,Y,B,Y,Y,W,B,B,W,B,B,W,O,B
10, intermediate, beginner,Y,Y,W,W,W,O,B,B,W,W,W,O,W,G,G,W,G,G,R,R,R,W,R,R,G,R,R,G,O,B,O,O,R,G,G,O,R,Y,Y,G,Y,Y,Y,Y,Y,O,B,B,B,B,B,O,O,B
10, intermediate, beginner,B,W,Y,B,W,Y,W,O,W,G,W,R,W,G,G,W,G,G,O,R,R,O,R,R,B,R,R,G,O,W,O,O,W,G,G,O,R,Y,Y,G,Y,Y,Y,Y,Y,O,B,B,B,B,B,O,R,B
10, intermediate, beginner,R,W,Y,G,W,Y,Y,O,W,O,W,R,B,G,G,O,G,G,O,R,R,O,R,R,B,R,R,O,G,G,W,O,O,W,O,G,B,Y,Y,B,Y,Y,W,Y,Y,G,B,B,W,B,B,W,R,B
10, intermediate, beginner,W,O,Y,Y,W,G,Y,W,R,B,R,W,B,G,G,O,G,G,G,R,R,O,R,R,G,R,R,O,G,B,W,O,O,W,O,O,B,Y,Y,B,Y,Y,W,Y,Y,G,B,B,W,B,B,R,W,O
10, intermediate, beginner,B,O,Y,B,W,G,W,W,R,G,R,W,W,G,G,R,G,G,G,R,R,O,R,R,G,R,R,O,O,W,O,O,W,B,G,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,O
10, intermediate, beginner,R,W,W,G,W,B,Y,O,B,O,W,O,W,G,G,R,G,G,O,R,R,W,R,R,W,R,R,O,O,G,O,O,O,B,G,G,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,G
10, intermediate, beginner,O,W,W,W,W,B,R,O,B,W,W,O,Y,G,G,Y,G,G,O,R,R,W,R,R,W,R,R,G,O,G,O,O,G,O,O,B,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,Y,R,G
10, intermediate, beginner,B,O,R,B,W,W,W,W,O,G,R,Y,Y,G,G,Y,G,G,B,R,R,G,R,R,G,R,R,G,O,W,O,O,W,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,O,W,W
10, intermediate, beginner,R,O,R,G,W,W,O,W,O,B,R,Y,B,G,G,W,G,G,B,R,R,G,R,R,G,R,R,O,O,G,O,O,O,O,W,W,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
10, intermediate, beginner,O,G,R,W,W,O,O,W,R,G,G,B,B,G,G,W,G,G,W,R,R,W,R,R,W,R,R,O,O,B,O,O,R,O,W,Y,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,G
10, intermediate, beginner,G,G,R,B,W,O,W,W,R,G,G,B,Y,G,G,Y,G,G,W,R,R,W,R,R,W,R,R,B,R,Y,O,O,W,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,O,B,B,W,B,B,O,O,G
10, intermediate, beginner,R,O,R,G,W,W,G,B,W,Y,W,O,Y,G,G,Y,G,G,B,R,R,G,R,R,G,R,R,B,R,G,O,O,O,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,O,B,B,W,B,B,W,W,W
10, checkpoint, beginner,O,O,R,W,W,W,W,B,W,R,W,O,G,G,G,G,G,G,B,R,R,G,R,R,G,R,R,O,O,B,O,O,R,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
10, intermediate, beginner,O,O,R,W,W,W,O,O,G,G,G,R,G,G,W,G,G,O,B,R,R,G,R,R,W,B,W,O,O,B,O,O,R,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
10, intermediate, beginner,O,O,R,W,W,W,O,O,O,G,G,G,G,G,Y,G,G,Y,W,G,B,B,R,R,W,R,R,O,O,B,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,W,W,G
10, intermediate, beginner,O,W,O,O,W,O,O,W,R,W,B,W,G,G,Y,G,G,Y,W,G,B,W,R,R,G,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,R,B
10, intermediate, beginner,O,W,R,O,W,W,O,W,B,W,B,O,G,G,O,G,G,R,B,R,R,G,R,R,W,W,G,O,O,G,O,O,G,Y,Y,G,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,W
10, intermediate, beginner,R,W,B,W,W,W,O,O,O,G,G,G,G,G,O,G,G,R,O,R,R,B,R,R,W,W,G,O,O,W,O,O,R,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,W
10, checkpoint, beginner,R,W,B,W,W,W,W,W,G,G,O,R,G,G,G,G,G,G,O,R,R,B,R,R,W,R,R,O,O,W,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,W
10, intermediate, beginner,G,W,W,W,W,W,B,W,R,W,G,B,G,G,G,G,G,G,O,R,R,R,R,R,W,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G
10, intermediate, beginner,G,W,W,W,W,W,O,O,O,G,G,W,G,G,G,G,G,B,O,R,R,R,R,R,B,W,R,O,O,W,O,O,B,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G
10, intermediate, beginner,O,W,G,O,W,W,O,W,W,B,R,O,G,G,G,G,G,B,R,R,R,O,R,R,G,W,R,O,O,G,O,O,G,Y,Y,W,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
10, intermediate, beginner,O,W,G,O,W,W,G,W,R,O,G,B,R,G,G,B,G,G,R,R,R,O,R,R,W,R,R,O,O,G,O,O,G,O,W,W,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
10, intermediate, beginner,G,O,O,W,W,W,R,W,G,W,O,R,R,G,G,B,G,G,Y,R,R,B,R,R,W,R,R,O,O,O,O,O,G,O,W,B,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
10, intermediate, beginner,G,O,O,W,W,W,O,W,B,B,R,W,G,G,O,G,G,R,Y,R,R,B,R,R,R,W,G,O,O,O,O,O,G,Y,Y,W,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
10, intermediate, beginner,B,W,O,W,W,W,O,O,G,G,G,W,G,G,O,G,G,R,W,R,R,G,R,R,O,W,G,O,O,R,O,O,B,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,B
10, intermediate, beginner,B,W,O,W,W,W,O,W,G,W,O,R,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,R,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,B
10, intermediate, beginner,O,W,B,W,W,W,G,W,O,W,G,W,G,G,G,G,G,G,W,R,R,R,R,R,B,R,R,O,O,W,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
10, intermediate, beginner,O,W,B,W,W,W,B,R,R,W,G,G,G,G,G,W,G,G,W,R,R,R,R,R,Y,Y,Y,O,O,W,O,O,O,G,W,O,R,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
10, intermediate, beginner,B,W,O,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,G,R,R,B,R,R,R,Y,Y,O,O,W,O,O,G,G,W,G,R,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
10, intermediate, beginner,G,R,R,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,Y,Y,Y,B,R,R,R,Y,Y,B,W,O,O,O,G,G,W,G,R,O,O,Y,Y,Y,W,O,O,O,B,B,O,B,B,W,B,B
10, intermediate, beginner,R,W,B,R,W,W,G,R,R,O,G,G,G,G,G,W,G,G,W,Y,Y,R,R,R,Y,Y,Y,B,W,B,O,O,B,G,W,W,R,O,O,Y,Y,Y,W,O,O,O,B,B,O,B,B,Y,B,R
10, intermediate, beginner,R,W,B,R,W,W,G,W,W,W,G,O,G,G,G,G,G,G,W,Y,Y,R,R,R,G,R,R,B,W,B,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,O,B,B,Y,B,R
10, intermediate, beginner,G,R,R,W,W,W,W,W,B,G,R,W,G,G,G,G,G,G,Y,Y,Y,B,R,R,R,R,R,B,W,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,O,B,B,R,B,B
10, intermediate, beginner,B,W,W,W,W,W,W,W,B,G,R,W,G,G,G,G,G,G,G,R,R,B,R,R,R,R,R,O,O,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,R
10, intermediate, beginner,W,W,B,W,W,W,B,W,W,W,G,O,G,G,G,G,G,G,W,R,R,R,R,R,G,R,R,O,O,R,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
10, intermediate, beginner,W,W,B,W,W,W,G,R,R,O,G,G,G,G,G,W,G,G,W,R,R,R,R,R,Y,Y,Y,O,O,R,O,O,O,B,W,W,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
10, intermediate, beginner,G,W,W,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,G,R,R,B,R,R,R,Y,Y,O,O,O,O,O,G,B,W,G,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,R
10, intermediate, beginner,G,R,R,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,Y,Y,Y,B,R,R,R,Y,Y,G,W,W,O,O,G,B,W,G,O,O,O,Y,Y,Y,O,O,O,W,B,B,O,B,B,R,B,B
10, intermediate, beginner,R,W,B,R,W,W,G,R,R,W,G,G,G,G,G,W,G,G,W,Y,Y,R,R,R,Y,Y,Y,G,W,B,O,O,B,B,W,R,O,O,O,Y,Y,Y,O,O,O,W,B,B,O,B,B,Y,B,R
10, intermediate, beginner,R,W,B,R,W,W,B,W,R,W,G,W,G,G,G,G,G,G,W,Y,Y,R,R,R,G,R,R,G,W,B,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,O,O,O,W,B,B,O,B,B,Y,B,R
10, intermediate, beginner,B,R,R,W,W,W,R,W,B,G,R,W,G,G,G,G,G,G,Y,Y,Y,B,R,R,R,R,R,G,W,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,O,O,O,W,B,B,O,B,B,O,B,B
10, intermediate, beginner,G,W,W,W,W,W,R,W,B,G,R,W,G,G,G,G,G,G,B,R,R,B,R,R,R,R,R,O,O,O,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O
10, intermediate, beginner,W,W,B,W,W,W,G,W,R,O,G,W,G,G,G,G,G,G,W,R,R,R,R,R,G,R,R,O,O,O,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
10, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,G,G,G,W,W,B,R,R,R,G,R,R,Y,Y,Y,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,R,R,W,B,B,R,B,B,B,B,B,B
10, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,W,W,B,R,R,B,G,R,R,G,Y,Y,G,O,O,G,O,W,Y,Y,W,Y,Y,R,Y,Y,R,O,O,Y,B,B,B,B,B,B
10, intermediate, beginner,W,W,B,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,R,Y,Y,R,R,B,G,R,R,O,O,O,G,O,O,G,O,W,Y,Y,W,Y,Y,R,Y,Y,G,B,B,O,B,B,O,B,B,Y
10, intermediate, beginner,W,W,B,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,R,Y,B,R,R,R,G,R,R,O,O,O,B,O,O,B,O,W,Y,Y,Y,Y,Y,Y,G,R,W,Y,B,R,B,B,O,B,B,Y
10, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,W,W,B,R,R,R,G,R,R,W,R,G,B,O,O,B,O,W,Y,Y,Y,Y,Y,Y,B,Y,R,R,O,Y,B,B,B,Y,B,B
10, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,W,W,R,R,R,O,G,R,Y,O,R,G,G,O,O,G,O,W,Y,Y,R,Y,Y,Y,Y,Y,B,B,B,W,B,B,B,Y,B,B
10, intermediate, beginner,W,W,R,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,B,Y,Y,R,R,O,G,R,Y,O,O,O,G,O,O,G,O,W,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,B,B,W
10, intermediate, beginner,W,W,R,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,B,Y,B,R,R,R,G,R,R,B,O,O,B,O,O,Y,O,W,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,B,B,W
10, intermediate, beginner,B,O,O,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,W,W,R,R,R,R,G,R,R,R,Y,O,B,O,O,Y,O,W,G,Y,Y,R,Y,Y,B,Y,B,Y,B,W,O,B,B,Y,B,B
10, intermediate, beginner,B,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,R,W,W,Y,R,R,B,G,R,W,O,Y,O,G,O,O,G,O,W,Y,Y,B,Y,Y,Y,G,R,B,Y,B,R,O,B,B,Y,B,B
10, intermediate, beginner,W,W,Y,W,W,W,G,W,R,O,G,W,G,G,G,R,R,R,B,R,G,R,R,B,G,R,W,B,O,O,G,O,O,G,O,W,Y,Y,B,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,B,B,R
10, intermediate, beginner,W,W,Y,W,W,W,G,W,R,O,G,W,G,G,G,B,G,G,B,R,R,R,R,R,G,R,R,Y,O,O,O,O,O,Y,O,W,O,Y,Y,Y,Y,Y,O,Y,B,G,B,W,B,B,B,B,B,R
10, intermediate, beginner,Y,O,O,W,W,W,G,W,R,O,G,W,G,G,G,B,G,G,W,W,Y,R,R,R,G,R,R,B,Y,O,O,O,O,Y,O,W,O,Y,Y,Y,Y,Y,R,R,B,W,B,R,B,B,B,G,B,B
10, intermediate, beginner,Y,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,Y,W,W,W,R,R,B,G,R,R,B,Y,O,G,O,O,G,O,W,Y,Y,B,Y,Y,R,O,Y,R,Y,O,B,B,B,B,G,B,B
10, intermediate, beginner,W,W,W,W,W,W,G,W,R,O,G,W,G,G,G,R,R,Y,R,Y,O,R,R,B,G,R,R,Y,O,O,G,O,O,G,O,W,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,B,B,B
10, intermediate, beginner,W,W,W,W,W,W,G,W,R,O,G,W,G,G,G,Y,G,G,R,Y,Y,R,R,R,G,R,R,Y,O,O,B,O,O,G,O,W,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,B,B,B
10, intermediate, beginner,W,W,R,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,W,Y,Y,G,R,R,O,R,R,Y,O,B,B,O,B,G,O,B,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,R,R,G
10, intermediate, beginner,Y,O,B,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,W,W,R,G,R,R,O,R,R,B,R,B,B,O,B,G,O,B,O,Y,Y,Y,Y,Y,Y,Y,W,R,O,G,B,B,R,O,B,R
10, intermediate, beginner,Y,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,W,W,R,G,R,O,O,R,G,Y,R,B,G,O,B,G,O,B,Y,Y,W,Y,Y,Y,O,Y,Y,G,B,B,B,B,R,O,B,R
10, intermediate, beginner,W,W,R,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,Y,Y,O,G,R,O,O,R,G,Y,O,B,G,O,B,G,O,B,Y,Y,W,Y,Y,Y,B,R,Y,O,B,G,B,B,B,R,R,B
10, intermediate, beginner,W,W,R,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,Y,Y,R,G,R,R,O,R,R,G,O,B,B,O,B,O,O,B,B,Y,Y,R,Y,Y,Y,Y,W,O,O,G,B,B,B,R,R,B
10, intermediate, beginner,G,O,B,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,W,W,R,G,R,R,O,R,R,W,Y,Y,B,O,B,O,O,B,B,Y,Y,R,Y,Y,R,Y,Y,G,B,B,O,B,R,O,B,R
10, intermediate, beginner,G,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,W,W,G,G,R,B,O,R,B,Y,Y,Y,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,B,R,R,O,B,W,O,B,R,O,B,R
10, intermediate, beginner,W,W,G,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,R,R,B,G,R,B,O,R,B,G,O,B,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,W
10, intermediate, beginner,W,W,G,W,W,W,W,W,G,O,O,W,G,G,G,G,G,G,R,R,R,G,R,R,O,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
10, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,G,G,G,W,W,G,G,R,R,O,R,R,Y,Y,Y,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,R,R,R,B,B,W,B,B,R,B,B,R
10, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,G,W,W,B,G,R,B,O,R,W,G,Y,Y,G,O,B,G,O,B,Y,Y,R,Y,Y,R,Y,Y,R,O,O,Y,B,B,R,B,B,R
10, intermediate, beginner,W,W,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,G,R,Y,Y,G,R,B,O,R,W,O,O,B,G,O,B,G,O,B,Y,Y,R,Y,Y,R,Y,Y,G,B,B,O,B,B,O,R,R,Y
10, intermediate, beginner,W,W,B,W,W,W,W,W,G,O,O,W,G,G,G,O,G,G,R,Y,G,G,R,R,O,R,R,O,O,B,B,O,B,B,O,B,Y,Y,Y,Y,Y,Y,G,R,R,Y,B,W,B,B,O,R,R,Y
10, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,O,G,G,W,W,B,G,R,R,O,R,R,R,R,G,B,O,B,B,O,B,Y,Y,Y,Y,Y,Y,G,Y,R,W,O,Y,B,B,R,Y,B,R
10, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,B,W,W,W,G,R,O,O,R,Y,O,R,G,G,O,B,G,O,B,Y,Y,R,Y,Y,Y,Y,Y,G,B,B,R,B,B,R,Y,B,R
10, intermediate, beginner,W,W,W,W,W,W,W,W,G,O,O,W,G,G,G,R,R,B,G,Y,Y,G,R,O,O,R,Y,O,O,B,G,O,B,G,O,B,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,R,R,R
10, intermediate, beginner,W,W,W,W,W,W,W,W,G,O,O,W,G,G,G,O,G,G,G,Y,B,G,R,R,O,R,R,B,O,B,B,O,B,Y,O,B,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,R,R,R
10, intermediate, beginner,W,W,G,W,W,W,W,W,W,B,B,B,G,G,G,O,G,G,W,Y,B,O,R,R,O,R,R,B,O,R,B,O,R,Y,O,R,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,G,G,O
